event_id,venue_id,rating,total_events,avg_checkins,avg_likes,avg_event_rating,median_event_rating,venue_popularity_tier,checkin_count,like_count,rating_avg,rating_count,engagement,event_weekday,event_month,start_hour,success_score_scaled,price_rating_encoded,tag_slot_0,tag_slot_1,tag_slot_2,tag_slot_3,tag_slot_4,tag_slot_5
2162,63,3.4,40,18.65,36.9,3.408747796030476,3.539705882352941,2,25,49,2.875,24,71.875,6,6,18,0.4245173872771526,1,20,0,0,0,0,0
2163,31,3.7,31,21.096774193548388,41.903225806451616,3.1169421816948577,3.323529411764706,5,17,34,4.0,17,68.0,2,10,20,0.11816342133481716,0,12,13,38,0,0,0
2175,127,3.8,35,20.714285714285715,41.17142857142857,3.416423174775165,3.4615384615384617,5,16,32,2.6875,16,43.0,6,1,21,0.0,1,42,12,5,0,0,0
2179,61,3.7,35,19.257142857142856,38.17142857142857,3.151590260708211,3.28125,3,24,47,3.0833333333333335,24,74.0,5,9,17,0.3801457377058146,1,33,50,6,0,0,0
2206,183,4.7,33,19.75757575757576,39.333333333333336,3.473854314054001,3.608695652173913,4,27,54,4.25,20,114.75,3,3,19,0.5231483704945841,0,16,18,0,0,0,0
2218,194,4.0,34,18.764705882352946,37.3235294117647,3.33966683246682,3.5521390374331547,2,30,59,4.3076923076923075,26,129.23076923076923,5,10,20,0.6985834383745635,1,41,18,12,0,0,0
2219,154,3.2,43,17.348837209302324,34.46511627906977,3.0822595688310384,3.2142857142857144,1,21,42,4.476190476190476,21,94.0,2,3,21,0.4447999623507517,2,34,38,0,0,0,0
2240,178,3.2,30,18.53333333333333,36.86666666666667,3.089949733154578,3.357142857142857,2,21,42,2.857142857142857,21,60.0,6,6,22,0.29062261368132236,1,9,45,18,21,25,0
2244,58,4.1,55,20.23636363636364,39.94545454545455,3.2719976773454773,3.458333333333333,5,26,51,2.730769230769231,26,71.0,5,4,18,0.3857570784326123,2,3,38,45,18,23,0
2252,217,3.9,43,20.186046511627907,39.16279069767442,3.3168794226113083,3.41025641025641,5,29,57,2.8181818181818183,22,81.72727272727273,4,5,21,0.5089125931278904,1,10,3,47,0,0,0
2273,242,4.4,39,18.128205128205128,35.7948717948718,3.224345620456196,3.466666666666667,1,30,59,4.346153846153846,26,130.3846153846154,6,8,22,0.752204514531368,0,7,40,10,13,28,0
2286,147,3.8,38,19.57894736842105,38.8421052631579,3.502874621746442,3.684684684684685,4,22,44,3.909090909090909,22,86.0,5,12,22,0.32293373976084894,2,2,0,0,0,0,0
2310,229,3.7,38,21.55263157894737,42.6578947368421,3.678237581161595,3.6233108108108105,5,27,54,3.2962962962962963,27,89.0,6,3,21,0.38223912313517494,1,36,21,0,0,0,0
2318,24,3.0,39,21.205128205128204,42.02564102564103,3.49380757452371,3.633333333333333,5,28,55,3.8846153846153846,26,108.76923076923077,6,8,20,0.46541638587504863,0,22,14,0,0,0,0
2362,245,4.7,49,20.551020408163264,40.795918367346935,3.4433091766992887,3.4545454545454546,5,33,66,4.391304347826087,23,144.91304347826087,3,7,20,0.7140212018428185,1,6,31,0,0,0,0
2403,209,4.5,34,18.852941176470587,37.294117647058826,3.028472497723354,3.144525168655942,2,24,47,3.6666666666666665,15,88.0,6,12,18,0.44306868761865714,0,3,41,13,48,17,0
2413,297,4.4,28,19.535714285714285,38.57142857142857,3.416675327750112,3.545874822190612,4,30,59,4.1923076923076925,26,125.76923076923077,3,7,19,0.6452901419223458,0,26,3,12,0,0,0
2437,92,4.6,33,18.848484848484848,37.45454545454545,3.3731953007901256,3.75,2,28,55,3.76,25,105.28,5,11,17,0.582220083705008,2,43,18,3,0,0,0
2440,287,3.4,27,20.11111111111111,39.66666666666666,3.178969466474359,3.3870967741935485,5,24,48,3.391304347826087,23,81.3913043478261,1,5,20,0.3679413529050617,1,11,29,14,0,0,0
2453,171,5.0,49,20.020408163265305,39.59183673469388,3.4888771973043093,3.6666666666666665,4,26,51,3.769230769230769,26,98.0,4,8,20,0.44148936574333186,2,41,3,4,0,0,0
2458,100,3.7,35,19.82857142857143,39.25714285714286,3.4523614742537565,3.555555555555556,4,26,50,3.92,25,101.92,5,10,19,0.45311911052518306,0,41,4,6,0,0,0
2469,39,3.3,40,19.725,39.125,3.285652504009078,3.327956989247312,4,28,55,4.294117647058823,17,120.23529411764706,1,1,20,0.5720232017356406,2,24,25,3,14,0,0
2477,59,3.9,28,18.714285714285715,36.535714285714285,3.2927814971905724,3.432539682539683,2,23,46,4.3478260869565215,23,100.0,6,4,22,0.44328958277207775,1,45,35,21,6,0,0
2507,229,3.7,38,21.55263157894737,42.6578947368421,3.678237581161595,3.6233108108108105,5,30,58,2.8095238095238093,21,84.28571428571428,3,4,18,0.44822550992005783,1,8,26,36,0,0,0
2510,233,4.0,42,18.785714285714285,36.85714285714285,3.3498283657536945,3.4913793103448274,2,26,51,3.4166666666666665,24,88.83333333333333,6,7,20,0.4935661835531877,2,8,34,38,0,0,0
2512,160,3.6,34,17.38235294117647,34.55882352941177,3.049209963262706,3.4143610013175234,1,25,50,3.4347826086956523,23,85.86956521739131,0,9,22,0.5522739708110707,0,8,16,40,35,0,0
2541,290,3.4,34,19.029411764705884,37.73529411764706,3.2557521080009693,3.325757575757576,3,25,50,3.4705882352941178,17,86.76470588235294,2,7,20,0.45381978105419707,2,1,43,13,0,0,0
2549,44,4.6,42,18.23809523809524,36.11904761904762,3.264753046876716,3.595833333333333,1,34,68,3.8260869565217392,23,130.08695652173913,5,10,22,0.881764772031322,2,2,36,6,45,14,24
2553,224,3.5,40,19.675,39.025,3.553605845335348,3.5851190476190475,4,26,51,4.461538461538462,26,116.0,5,10,20,0.48969604552668944,1,8,9,42,46,0,0
2581,124,3.8,34,19.61764705882353,38.8235294117647,3.241984631282569,3.4219367588932808,4,28,55,3.5925925925925926,27,100.5925925925926,6,11,19,0.5410390838654886,2,33,3,0,0,0,0
2583,73,4.1,38,18.76315789473684,37.23684210526316,3.2422360172630165,3.2546296296296298,2,25,50,3.0476190476190474,21,76.19047619047619,6,9,18,0.4431639357689603,0,27,36,46,7,0,0
2591,44,4.6,42,18.23809523809524,36.11904761904762,3.264753046876716,3.595833333333333,1,17,34,2.8666666666666667,15,48.733333333333334,3,3,22,0.13355775582726725,2,35,36,14,48,24,0
2595,130,3.0,32,19.0625,37.8125,3.554239521174037,3.6550480769230766,3,24,48,3.0,20,72.0,3,4,19,0.3717778177902231,0,1,5,14,0,0,0
2600,21,3.1,28,19.321428571428573,38.21428571428572,3.4100718208145184,3.6325,3,22,44,3.2777777777777777,18,72.11111111111111,6,12,20,0.3053744699141596,2,3,7,14,46,50,24
2637,96,4.6,34,19.38235294117647,38.5,3.274867134736681,3.249450549450549,3,27,54,3.48,25,93.96,6,1,22,0.512353729441549,2,33,0,0,0,0,0
2686,77,3.2,44,18.227272727272727,36.15909090909091,3.356340037554355,3.4650635208711438,1,25,50,2.1052631578947367,19,52.63157894736842,6,11,18,0.41265775284945994,2,38,10,30,0,0,0
2702,216,3.6,35,18.34285714285714,36.31428571428572,3.325383621571748,3.4482758620689653,1,27,54,3.3684210526315788,19,90.94736842105263,6,10,18,0.5607689344897175,2,34,9,45,15,19,0
2704,93,4.0,40,18.375,36.425,3.160267345448763,3.246621621621622,2,24,47,3.0869565217391304,23,74.08695652173913,5,7,21,0.4222015528479188,1,16,9,10,45,0,0
2711,173,3.4,24,18.916666666666668,37.5,3.4916246740251267,3.8,2,23,46,4.0,23,92.0,3,12,20,0.3961970614860597,0,17,20,38,0,0,0
2736,80,4.3,27,19.48148148148148,37.7037037037037,3.096751535823456,3.2857142857142856,3,27,53,3.1538461538461537,26,85.15384615384615,0,6,20,0.501296262281032,2,8,38,12,30,0,0
2744,124,3.8,34,19.61764705882353,38.8235294117647,3.241984631282569,3.4219367588932808,4,29,57,3.3333333333333335,27,96.66666666666667,0,11,21,0.5640585261694009,2,35,11,4,0,0,0
2752,193,4.5,30,19.6,38.86666666666667,3.3581458665349704,3.6047008547008543,4,22,44,3.2,20,70.4,2,12,20,0.29132991799850383,2,8,1,39,0,0,0
2757,259,3.9,26,19.23076923076923,38.03846153846154,3.6907101644626232,3.732887490165224,3,30,58,3.5517241379310347,29,106.55172413793105,4,1,22,0.605056756608888,2,10,0,0,0,0,0
2759,31,3.7,31,21.096774193548388,41.903225806451616,3.1169421816948577,3.323529411764706,5,26,51,4.4,25,114.4,1,5,21,0.45412858391957744,0,9,10,43,0,0,0
2785,95,4.9,38,19.86842105263158,39.5,3.4301750255018995,3.5227272727272725,4,21,42,3.9444444444444446,18,82.83333333333334,4,5,22,0.2793177621491987,1,33,4,41,11,24,0
2795,81,3.6,34,19.41176470588235,38.5,3.401541628366872,3.4751157407407405,3,27,53,2.4074074074074074,27,65.0,6,10,18,0.4376210407747292,2,16,14,39,0,0,0
2799,285,4.1,40,22.125,44.1,3.593857531943267,3.603030303030303,5,32,64,3.413793103448276,29,109.24137931034483,1,2,22,0.5353266374925401,1,38,0,0,0,0,0
2800,18,4.2,31,19.483870967741936,38.64516129032258,3.36352265800424,3.3043478260869565,3,25,50,3.2857142857142856,21,82.14285714285714,6,6,19,0.41528522172825033,0,3,43,46,18,22,0
2805,172,4.2,35,20.914285714285715,41.68571428571428,3.3406379322176005,3.4615384615384617,5,29,57,2.6,25,75.4,6,1,19,0.4492123712533471,2,50,15,0,0,0,0
2820,230,4.0,45,19.4,37.977777777777774,3.227986093681777,3.4285714285714284,3,26,51,4.095238095238095,21,106.47619047619047,5,12,20,0.5096465512607549,0,41,45,16,21,31,0
2822,63,3.4,40,18.65,36.9,3.408747796030476,3.539705882352941,2,19,37,2.7222222222222223,18,51.72222222222222,5,4,20,0.17658184354144546,1,5,38,11,46,18,0
2827,271,3.7,39,19.153846153846157,37.97435897435897,3.236339272573601,3.5,3,30,57,4.041666666666667,24,121.25000000000001,2,6,21,0.6541436918492212,2,38,3,22,23,0,0
2828,97,3.5,31,18.90322580645161,37.45161290322581,3.1904008899515683,3.388888888888889,2,26,50,3.12,25,81.12,6,2,20,0.46806878864211376,2,43,4,46,0,0,0
2834,265,3.2,29,18.89655172413793,37.41379310344828,3.3205574696408133,3.4324324324324325,2,15,29,4.071428571428571,14,61.07142857142857,4,5,17,0.08952536708815007,2,8,38,21,6,0,0
2835,89,3.7,29,19.517241379310345,38.62068965517241,3.438074361897763,3.633333333333333,4,23,46,3.739130434782609,23,86.0,2,9,17,0.3590449891266343,1,43,4,30,0,0,0
2849,81,3.6,34,19.41176470588235,38.5,3.401541628366872,3.4751157407407405,3,25,49,3.0,20,75.0,3,4,18,0.3935946469144309,2,35,3,10,43,45,0
2856,234,3.6,37,20.64864864864865,41.0,3.4258179624540417,3.423076923076923,5,30,59,3.0,29,90.0,5,9,18,0.5179544283096742,1,1,50,19,43,0,0
2857,66,4.1,36,21.166666666666668,42.02777777777778,3.4284110459983617,3.3774703557312256,5,38,76,3.75,28,142.5,2,7,21,0.8226987817613178,2,46,9,30,0,0,0
2867,87,3.4,34,19.61764705882353,38.88235294117647,3.546830993489115,3.4333333333333336,4,27,54,3.6875,16,99.5625,5,1,21,0.49737255348344456,2,10,12,20,15,0,0
2907,167,4.7,34,20.735294117647054,41.05882352941177,3.3405379701277016,3.450806451612904,5,29,58,2.2758620689655173,29,66.0,3,3,21,0.448936628610924,1,40,0,0,0,0,0
2910,28,4.0,44,19.545454545454547,38.84090909090909,3.192993400563533,3.315886699507389,4,24,48,2.65,20,63.599999999999994,6,1,20,0.34577985235633957,1,11,37,0,0,0,0
2912,257,4.2,29,19.79310344827586,39.27586206896552,3.522589905812097,3.555555555555556,4,29,58,1.5862068965517242,29,46.0,3,12,17,0.45263035962595977,0,25,0,0,0,0,0
2917,289,3.7,38,18.5,36.55263157894737,3.1755404038779904,3.37926267281106,2,26,51,2.6923076923076925,26,70.0,5,4,21,0.47346505924535087,1,1,50,29,0,0,0
2926,21,3.1,28,19.321428571428573,38.21428571428572,3.4100718208145184,3.6325,3,26,51,3.5416666666666665,24,92.08333333333333,1,8,19,0.4668882431527437,2,38,10,16,21,29,0
2927,71,4.2,38,19.86842105263158,39.36842105263158,3.308681913805879,3.3708333333333336,4,31,62,2.3125,16,71.6875,3,1,19,0.5708578182941688,1,9,37,1,30,0,0
2940,232,4.6,36,19.61111111111111,38.91666666666666,3.3444085690216987,3.42911877394636,4,23,46,3.238095238095238,21,74.47619047619048,5,10,20,0.3315014170506032,2,2,10,34,22,0,0
2976,243,4.1,45,20.044444444444444,39.8,3.3640074029302545,3.45,4,26,51,3.08,25,80.08,4,7,20,0.4077841380768441,1,24,40,27,14,0,0
2978,145,3.2,36,20.27777777777778,40.05555555555556,3.314464657127662,3.5166666666666666,5,22,44,4.380952380952381,21,96.3809523809524,4,3,22,0.3347954903424757,2,2,34,9,14,17,0
2984,105,3.9,39,19.128205128205128,37.8974358974359,3.293178301027572,3.4827586206896552,3,26,51,2.28,25,59.279999999999994,4,4,22,0.41070512843080675,1,26,0,0,0,0,0
2988,185,5.0,42,19.357142857142858,38.35714285714285,3.3776833338326986,3.5492307692307694,3,23,45,4.125,16,94.875,6,12,17,0.3832029793213465,1,8,17,27,5,0,0
2998,291,3.0,31,20.580645161290324,40.87096774193548,3.406182948682149,3.6206896551724137,5,33,66,2.8620689655172415,29,94.44827586206897,6,6,19,0.6303599099800041,2,18,27,0,0,0,0
3016,101,4.0,45,19.022222222222226,37.91111111111111,3.3962139710609924,3.53125,3,25,50,3.909090909090909,22,97.72727272727273,3,3,22,0.46856702149961915,2,8,42,46,0,0,0
3031,273,4.9,37,19.35135135135135,38.4054054054054,3.381562436925814,3.5454545454545454,3,23,46,4.15,20,95.45,0,9,20,0.39144822743095253,1,39,0,0,0,0,0
3432,260,3.3,31,17.838709677419356,35.354838709677416,3.407139718862846,3.3870967741935485,1,23,45,3.7222222222222223,18,85.61111111111111,0,6,19,0.4304933794415353,1,2,8,43,20,31,0
3037,294,3.1,41,17.463414634146343,34.5609756097561,3.1741973158725294,3.333333333333333,1,28,54,4.153846153846154,26,116.30769230769232,1,11,22,0.6949922647639262,2,2,42,7,0,0,0
3047,252,4.6,32,19.0,37.6875,3.3857594604992105,3.4916387959866224,2,24,48,4.391304347826087,23,105.3913043478261,1,4,17,0.45962241697282025,0,45,11,21,15,0,0
3060,144,3.7,25,17.68,35.12,3.0690377096147143,3.333333333333333,1,25,50,3.3333333333333335,24,83.33333333333334,6,6,22,0.52794501554871,0,19,3,7,0,0,0
3061,189,3.3,31,20.61290322580645,40.935483870967744,3.308578541849862,3.333333333333333,5,27,54,4.095238095238095,21,110.57142857142856,4,2,17,0.4857872176035689,2,3,12,14,30,0,0
3075,24,3.0,39,21.205128205128204,42.02564102564103,3.49380757452371,3.633333333333333,5,30,59,3.3461538461538463,26,100.38461538461539,5,4,21,0.5069624630289333,0,7,40,11,49,22,0
3112,194,4.0,34,18.764705882352946,37.3235294117647,3.33966683246682,3.5521390374331547,2,20,40,2.933333333333333,15,58.666666666666664,1,11,20,0.23280084697332848,1,40,17,14,0,0,0
3126,237,3.2,34,17.647058823529413,34.8235294117647,3.380708854697768,3.422647527910686,1,21,42,3.238095238095238,21,68.0,5,7,22,0.3403824295397049,2,1,2,49,23,25,0
3127,61,3.7,35,19.257142857142856,38.17142857142857,3.151590260708211,3.28125,3,23,46,3.8095238095238093,21,87.61904761904762,3,10,22,0.39206586987980585,1,43,10,27,46,0,0
3150,221,4.8,39,19.35897435897436,38.46153846153846,3.380514500464734,3.4545454545454546,3,24,47,2.5416666666666665,24,61.0,6,4,18,0.332555255654875,0,26,43,12,0,0,0
3153,158,4.6,35,19.8,39.31428571428572,3.505499912374086,3.4411764705882355,4,26,50,3.730769230769231,26,97.0,6,4,17,0.44014020294801304,0,8,17,20,6,0,0
3155,254,3.9,40,20.275,40.225,3.475059278055336,3.672619047619048,5,29,58,3.44,25,99.76,5,9,19,0.5291571798441235,2,16,43,4,15,0,0
3169,82,4.9,30,20.566666666666663,40.73333333333333,3.278568076597653,3.327586206896552,5,28,55,3.4285714285714284,28,96.0,6,9,20,0.48216318477203735,0,10,27,22,0,0,0
3171,95,4.9,38,19.86842105263158,39.5,3.4301750255018995,3.5227272727272725,4,29,57,3.84,25,111.36,1,1,17,0.5664252959611156,1,32,10,11,13,50,0
3173,86,3.6,41,18.78048780487805,37.26829268292683,3.4362795868093223,3.678571428571429,2,29,58,3.7222222222222223,18,107.94444444444444,5,4,22,0.627973736535993,0,9,10,43,0,0,0
3189,279,4.7,38,18.86842105263158,37.31578947368421,3.10926350899272,3.1570827489481066,2,23,46,2.6956521739130435,23,62.0,1,5,22,0.34627173820688495,2,6,0,0,0,0,0
3195,153,4.8,26,19.423076923076923,38.46153846153846,3.1308700024140825,3.334848484848485,3,23,45,2.9523809523809526,21,67.90476190476191,6,2,21,0.327886730074169,1,8,12,15,0,0,0
3196,245,4.7,49,20.551020408163264,40.795918367346935,3.4433091766992887,3.4545454545454546,5,25,50,4.0,20,100.0,0,9,22,0.40209205682801774,1,25,12,6,0,0,0
3210,153,4.8,26,19.423076923076923,38.46153846153846,3.1308700024140825,3.334848484848485,3,21,42,3.5789473684210527,19,75.15789473684211,4,11,17,0.295986541877038,1,2,6,13,20,29,0
3227,104,3.3,30,20.066666666666663,39.766666666666666,3.5672166450606277,3.514705882352941,5,28,55,2.5,26,70.0,4,10,21,0.44170426699787035,2,1,37,12,21,31,0
3232,72,4.7,41,20.170731707317078,39.04878048780488,3.564461998275763,3.625,5,28,55,3.259259259259259,27,91.25925925925925,4,8,21,0.4857369095464481,1,41,2,30,0,0,0
3235,33,3.4,41,18.97560975609756,37.65853658536585,3.1448802212299194,3.28,2,30,59,3.2916666666666665,24,98.75,4,10,17,0.640940703888246,0,16,24,0,0,0,0
3279,164,4.3,34,19.08823529411765,37.97058823529412,3.4999958204505823,3.564323607427056,3,27,54,2.52,25,68.04,6,10,21,0.4630685728654591,2,39,0,0,0,0,0
3337,185,5.0,42,19.357142857142858,38.35714285714285,3.3776833338326986,3.5492307692307694,3,21,41,3.9047619047619047,21,82.0,4,11,20,0.2939592256550272,1,1,34,11,43,0,0
3338,172,4.2,35,20.914285714285715,41.68571428571428,3.3406379322176005,3.4615384615384617,5,31,62,3.566666666666667,30,110.56666666666668,6,12,21,0.58167191575593,2,9,10,35,0,0,0
3340,102,4.1,41,19.21951219512195,37.34146341463415,3.002066431177544,3.2142857142857144,3,26,50,3.32,25,86.32,4,11,22,0.4828770838003742,1,42,30,0,0,0,0
3344,58,4.1,55,20.23636363636364,39.94545454545455,3.2719976773454773,3.458333333333333,5,26,50,3.76,25,97.75999999999999,4,7,22,0.4377093039340154,2,34,50,0,0,0,0
3370,249,3.4,36,20.30555555555556,40.388888888888886,3.5504576378252555,3.6439393939393936,5,22,44,3.5454545454545454,22,78.0,5,6,19,0.2713262029127017,1,8,34,12,37,0,0
3406,136,3.2,30,18.633333333333333,36.266666666666666,3.299544302752344,3.166289592760181,2,32,64,4.48,25,143.36,6,5,22,0.8170099016163188,0,7,41,46,14,19,0
3435,219,3.1,33,19.545454545454547,38.696969696969695,3.203671039766941,3.4857142857142858,4,24,46,3.5714285714285716,14,85.71428571428572,4,3,17,0.3858743424832005,0,8,20,39,0,0,0
3444,179,3.6,33,16.484848484848484,32.696969696969695,3.228395767558247,3.5454545454545454,1,19,38,4.166666666666667,18,79.16666666666667,6,5,19,0.3704911645099065,2,43,14,23,0,0,0
3447,187,3.8,34,20.735294117647054,40.35294117647059,3.220017879828338,3.543103448275862,5,24,48,3.8636363636363638,22,92.72727272727273,2,4,18,0.3715158046310445,1,47,0,0,0,0,0
3467,78,4.3,36,20.83333333333333,41.388888888888886,3.5441221917216303,3.665099268547544,5,28,55,2.8,25,78.39999999999999,6,8,17,0.42091509661709714,0,16,29,11,21,0,0
3468,184,3.7,42,20.714285714285715,41.023809523809526,3.5700403570998778,3.6059027777777777,5,25,50,3.25,24,81.25,1,9,19,0.3489249532806953,2,1,11,17,0,0,0
3478,124,3.8,34,19.61764705882353,38.8235294117647,3.241984631282569,3.4219367588932808,4,22,44,3.409090909090909,22,75.0,0,3,21,0.30955735787489935,2,16,18,37,0,0,0
3505,226,4.4,45,19.022222222222226,37.73333333333333,3.462185560644436,3.608695652173913,3,22,44,3.4210526315789473,19,75.26315789473684,4,3,17,0.3223769378548389,2,32,43,4,45,0,0
3506,206,3.9,29,20.27586206896552,40.06896551724138,3.6182167031935553,3.696969696969697,5,23,46,3.347826086956522,23,77.0,3,8,22,0.29757865107287085,0,46,6,0,0,0,0
3512,145,3.2,36,20.27777777777778,40.05555555555556,3.314464657127662,3.5166666666666666,5,24,48,2.272727272727273,22,54.54545454545455,3,8,22,0.28908803035537844,2,2,6,0,0,0,0
3526,124,3.8,34,19.61764705882353,38.8235294117647,3.241984631282569,3.4219367588932808,4,27,54,4.074074074074074,27,110.00000000000001,5,9,20,0.5381665682867387,2,36,8,11,17,27,0
3530,250,4.3,35,17.942857142857143,35.542857142857144,3.283753331008301,3.2666666666666666,1,21,42,3.1904761904761907,21,67.0,6,8,18,0.32761683010122056,1,41,3,5,0,0,0
3539,227,3.1,50,18.56,36.78,3.500744629751156,3.655172413793104,2,33,66,4.190476190476191,21,138.2857142857143,3,3,18,0.8234800265652327,1,16,1,27,15,0,0
3548,217,3.9,43,20.186046511627907,39.16279069767442,3.3168794226113083,3.41025641025641,5,33,65,3.2142857142857144,28,106.07142857142857,4,7,19,0.680423788625719,1,21,46,0,0,0,0
3584,281,4.5,32,19.625,38.875,3.62975885108117,3.692307692307693,4,28,55,3.3214285714285716,28,93.0,6,10,20,0.5046077392929091,2,10,11,38,0,0,0
3606,243,4.1,45,20.044444444444444,39.8,3.3640074029302545,3.45,4,25,50,4.142857142857143,21,103.57142857142858,1,2,19,0.43704273045586106,1,8,41,47,0,0,0
3612,234,3.6,37,20.64864864864865,41.0,3.4258179624540417,3.423076923076923,5,20,40,3.5789473684210527,19,71.57894736842105,3,6,22,0.19509849204229224,1,25,6,0,0,0,0
3618,256,3.8,35,20.97142857142857,40.885714285714286,3.385852618686848,3.392857142857143,5,34,68,3.242424242424242,33,110.24242424242424,2,8,17,0.674935352203685,1,48,22,14,0,0,0
3626,229,3.7,38,21.55263157894737,42.6578947368421,3.678237581161595,3.6233108108108105,5,21,41,4.368421052631579,19,91.73684210526315,3,5,22,0.22208494710848437,1,34,7,8,39,14,22
3634,54,4.5,45,19.622222222222224,38.93333333333333,3.246671541944268,3.4074074074074074,4,39,78,4.064516129032258,31,158.51612903225805,4,5,18,0.9918120012207523,0,6,0,0,0,0,0
3647,9,4.4,33,17.09090909090909,34.0,3.300794597286086,3.4571428571428573,1,20,40,3.3,20,66.0,4,1,19,0.32956828488418033,2,38,8,12,13,15,0
3657,30,3.3,44,19.545454545454547,38.63636363636363,3.194298350969774,3.386148007590133,4,23,45,3.4347826086956523,23,79.0,5,10,19,0.3481044587584592,1,20,38,0,0,0,0
3659,138,4.3,42,20.0,39.71428571428572,3.2475387465707306,3.372307692307692,4,28,55,3.52,25,98.56,1,4,21,0.5157763418645025,0,38,6,8,17,22,0
3665,299,4.0,38,17.13157894736842,33.921052631578945,3.1196511470015427,3.5407268170426063,1,25,48,3.0,24,75.0,3,3,19,0.5214684173903916,2,2,20,23,0,0,0
3702,78,4.3,36,20.83333333333333,41.388888888888886,3.5441221917216303,3.665099268547544,5,27,53,3.259259259259259,27,88.0,2,12,21,0.40945488276589925,0,17,2,42,0,0,0
3705,128,4.8,42,17.833333333333332,35.5,3.0135859286486646,3.2921182266009854,1,29,58,3.4827586206896552,29,101.0,3,1,22,0.697693879319609,2,9,36,17,0,0,0
3718,90,3.2,35,19.057142857142857,37.85714285714285,3.406348868351969,3.76,3,17,34,3.0,14,51.0,5,11,20,0.1049218084889375,2,1,8,41,21,22,0
3725,241,3.8,38,18.73684210526316,37.1578947368421,3.264047112309322,3.446360153256705,2,20,40,3.65,20,73.0,1,4,21,0.2797201442581181,2,7,41,47,19,26,0
3735,298,4.1,40,19.475,38.625,3.2715228693021032,3.215909090909091,3,28,55,3.037037037037037,27,85.03703703703704,2,9,17,0.513928244474704,0,37,0,0,0,0,0
3750,115,4.5,40,19.475,38.675,3.342510356082302,3.6534391534391535,3,26,51,2.76,25,71.75999999999999,4,5,22,0.417777359070981,1,8,16,30,49,0,0
3755,85,3.2,33,19.818181818181817,39.39393939393939,3.3861172836847944,3.2432432432432434,4,20,40,3.1,20,62.0,6,9,20,0.19956779357175736,2,1,5,46,18,22,0
3782,85,3.2,33,19.818181818181817,39.39393939393939,3.3861172836847944,3.2432432432432434,4,25,50,3.272727272727273,22,81.81818181818183,2,10,20,0.3971152411758252,2,40,46,48,18,23,0
3791,35,4.7,33,18.57575757575757,36.84848484848485,3.2348072596574347,3.565217391304348,2,23,46,2.590909090909091,22,59.590909090909086,6,10,18,0.346749583183112,2,4,0,0,0,0,0
3803,112,4.8,31,18.870967741935484,37.354838709677416,3.504422412264211,3.655172413793104,2,21,42,3.176470588235294,17,66.70588235294117,3,12,19,0.2749083376941769,2,9,41,7,0,0,0
3811,217,3.9,43,20.186046511627907,39.16279069767442,3.3168794226113083,3.41025641025641,5,26,49,4.115384615384615,26,106.99999999999999,5,7,20,0.4560802092297598,1,35,5,38,8,16,0
3818,31,3.7,31,21.096774193548388,41.903225806451616,3.1169421816948577,3.323529411764706,5,25,50,3.75,20,93.75,5,3,22,0.38640051167012457,0,16,40,6,14,0,0
3836,198,3.5,31,18.12903225806452,35.83870967741935,3.112393652044009,3.4411764705882355,1,25,50,2.590909090909091,22,64.77272727272727,0,11,21,0.4574700025080938,2,31,14,15,0,0,0
3849,78,4.3,36,20.83333333333333,41.388888888888886,3.5441221917216303,3.665099268547544,5,27,53,2.88,25,77.75999999999999,1,5,19,0.3893245941775869,0,48,36,0,0,0,0
3868,121,4.6,36,19.444444444444443,38.583333333333336,3.229959769339721,3.571070234113712,3,23,46,3.357142857142857,14,77.21428571428572,4,5,18,0.35188048881990674,2,11,19,3,46,0,0
3891,3,4.0,31,20.90322580645161,41.58064516129032,3.3757272806034027,3.4074074074074074,5,28,55,3.5833333333333335,24,100.33333333333334,4,5,19,0.46803343649746054,1,23,0,0,0,0,0
3910,196,4.5,36,19.97222222222222,39.69444444444444,3.4398513767950765,3.3763616557734206,4,24,48,2.6363636363636362,22,63.272727272727266,6,7,22,0.3153538517508989,0,4,6,40,46,49,19
3911,269,5.0,29,19.724137931034484,39.03448275862069,3.548075467101736,3.657142857142857,4,26,51,3.8846153846153846,26,101.0,0,9,19,0.4579360231008911,1,40,5,6,15,0,0
3912,251,3.3,28,20.392857142857142,40.392857142857146,3.521923394094728,3.6102564102564094,5,31,61,3.6774193548387095,31,114.0,6,5,17,0.6003764146611279,2,10,43,5,0,0,0
3919,48,3.9,32,17.5625,34.84375,3.273389826702769,3.5903448275862067,1,23,46,4.142857142857143,21,95.28571428571429,6,1,17,0.48475063425518994,1,18,35,21,7,0,0
3925,214,4.9,32,18.90625,37.4375,3.109594164667223,3.3246527777777777,2,22,44,2.272727272727273,22,50.00000000000001,0,2,22,0.2792131821098658,1,19,0,0,0,0,0
3929,17,4.1,30,19.33333333333333,37.53333333333333,3.3883537560663783,3.428571428571429,3,28,55,4.071428571428571,28,114.0,5,1,21,0.5814640272499887,1,2,6,39,0,0,0
3930,62,4.9,42,21.0,41.71428571428572,3.4566029239687035,3.598659003831417,5,29,56,2.6551724137931036,29,77.0,6,3,21,0.43790238301869544,1,11,12,13,23,0,0
3936,88,4.2,26,20.307692307692307,40.34615384615385,3.4645397852392787,3.491935483870968,5,28,55,3.5,28,98.0,5,2,22,0.4870092847750458,0,9,50,3,0,0,0
